Country Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,47.61992871,46.25825419,45.85012305,45.3577246,46.10403926,47.98794415,48.59910933,46.81488848,46.68993415,45.77713095,47.85304553,45.84038618,44.19881288,42.34376115,42.4119306,43.14239665,43.83737932
Grenada,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,6.584213355,5.42256645,6.424883045,6.356311222,5.573249572,5.509959153,5.080309094,4.997301373,5.677461807,6.321636149,7.00261474,10.21956817,9.820932786,9.752416094,8.90663133,8.613525103,8.506969389,8.798687608,9.161345191,10.34563022,10.64624762,10.35848308,10.51350307,11.28794861,11.25538493,11.08810853,10.44035279,10.57282301,11.12025855,11.14014126
Guinea,10.95410395,9.95072034,8.640008988,8.335072631,7.858633664,7.517344739,7.472693652,7.386569716,6.805781263,6.957850781,7.084180786,7.348816363,8.191618257,8.179411775,6.948610378,6.987780533,6.274438688,6.778314683,5.968920514,9.964696661,12.5681988,14.98158222,14.47549515,18.87341802,17.79314522,19.50189414,16.88354427,15.27602158,15.48190477,15.40232525
Guinea-Bissau,10.29112109,10.61720274,8.978179566,7.052773338,7.123936658,6.407647901,6.558564679,7.017767712,9.277504105,10.78213078,18.57200964,14.62933004,14.38036765,16.48656624,14.18106972,14.61267915,11.20512019,10.66711169,8.826273034,8.810433808,9.200918873,8.665383532,9.771437151,7.122181967,13.82785134,11.32588431,9.822291822,9.296819821,12.62352003,14.7836396
Guyana,13.61634205,14.92326669,16.75118757,15.1968742,15.4916245,15.00628662,16.21351183,17.53744962,18.43743647,18.97602483,24.67210605,25.08069478,25.72755157,28.00870585,27.1793843,26.914049,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,..,..,..,..,..,..,..,..,..,..,6.982877539,7.361012719,8.025106836,8.312525672,7.397299107,6.45694589,6.952994994,7.438552646,8.10346185,6.985081516,7.278407325,6.552413711,7.439537452,7.191184726,7.667863395,8.266975001,8.257175156,7.928042597,8.237739965,7.303338007
Honduras,8.007542097,7.157429879,7.987499442,7.491498069,7.121629527,6.815257134,7.378622406,7.186896111,8.256356833,9.479798543,13.40847337,14.68741054,14.97554321,14.9208292,15.01075801,15.5226142,15.00378112,16.60237396,17.11482759,18.69973827,17.92643157,16.06436839,16.20178304,16.73381325,15.33231155,14.30524677,14.11393609,13.49841646,13.46225149,13.4889921
"Hong Kong SAR, China",6.836644105,7.128505778,7.624174544,7.476289191,7.541848877,8.026945343,8.144330815,8.043869162,9.024718785,9.611989928,9.367768697,10.20374797,10.63552297,10.99310956,10.35377984,9.246065327,8.769542176,8.418385273,8.668704359,9.191650419,8.859323595,8.711455054,9.096938282,9.286420787,9.478563101,9.642869056,9.956363893,9.830272171,9.925129495,10.87712046
Hungary,..,24.91924024,25.75103304,27.72710912,25.47385387,22.86957745,21.63329147,21.25536529,20.91576239,21.25725647,21.19729043,21.08325378,21.8644478,23.01394913,22.02186645,22.12260908,21.99107437,20.77831635,21.37403292,22.01929913,21.4003933,20.59730673,19.95598385,19.72300715,19.99449042,19.7138882,19.96110606,20.19282003,19.69071624,20.0667409
Iceland,19.18712997,19.80861326,20.40760224,20.88835567,20.77186019,21.24488398,21.15807546,20.79027917,21.2602388,22.09062323,22.71706822,22.95211342,24.51835105,25.25475119,24.29646642,24.45580034,24.30658239,23.80469594,24.26164298,25.30379921,24.82103861,24.87558834,24.75616613,24.35010654,24.12390602,23.42735463,23.00974929,23.67726419,24.14419522,24.44400982
India,11.2854919,11.07872625,10.91504648,11.00266504,10.43581347,10.54026752,10.33088968,11.0287262,11.90988981,12.17548961,11.94783547,11.76144989,11.31409507,10.87620991,10.40470235,10.3661402,9.802470468,9.862115728,10.53848116,11.45966742,11.00760787,11.08446159,10.68385623,10.29516014,10.44085681,10.42829071,10.30854807,10.76719895,10.82321853,10.96332385
Indonesia,9.534441188,9.13808825,9.51626588,9.023312202,8.114181451,7.829064049,7.566958586,6.842805066,5.693507793,6.604456942,6.531994973,6.88905937,7.257458338,8.129486264,8.321868006,8.109507721,8.627168802,8.346469679,8.42378092,9.589178147,9.005914993,9.05867718,9.248788371,9.517719963,9.425025719,9.74941377,9.52781009,9.120571152,9.021231804,8.808471291
"Iran, Islamic Rep.",10.84637428,10.27625687,9.714635564,14.23090682,14.35351742,14.25148419,12.36812976,11.59272637,13.04910671,11.81629721,12.93211409,12.87156292,11.7171068,11.41952122,11.23630349,12.07624287,12.46592046,9.477097137,10.05271212,11.18231995,10.80454017,13.20083368,13.32790016,12.97393921,12.82012598,15.56882322,15.78069475,16.06231264,15.80691392,15.30027571
Iraq,10.98227137,16.56780899,7.550621849,4.90345158,2.57697251,2.331686935,2.44204186,8.524108695,17.63769063,11.25869482,11.83871535,15.70629256,19.306199,12.27479534,25.56373683,19.96827339,15.67609018,18.7262408,16.64638706,21.06329271,18.91884485,19.67303978,16.58316567,17.45537994,18.00263662,18.66609857,18.38922825,16.30525167,15.87948985,19.31538644
Ireland,17.16035963,18.15285192,18.54897219,18.34333031,18.16457288,17.21793453,16.59254951,16.11882924,15.54795156,15.02619874,14.74592044,15.39983062,15.80623226,16.05588001,16.16603796,16.0571073,16.22673677,16.84699942,18.65242503,20.04062855,18.66553785,19.09491922,18.17851266,17.13541586,16.39721993,12.50573807,12.76564612,12.32347349,12.01402702,12.01620321
Isle of Man,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,..,..,..,..,..,25.7800176,25.82451133,25.4507804,24.93705552,24.44623655,23.24261247,24.29686985,25.36247763,24.74076459,23.60795212,23.12555792,22.58348074,21.93547603,21.90239601,22.16384307,22.01580297,21.88249632,22.1166528,22.1080415,21.9720591,21.90375031,21.9302182,22.07101367,22.35236181,22.06291989
Italy,19.60304248,19.69142817,19.53040941,19.38241068,18.691949,17.43477719,17.6164843,17.6828589,17.52846562,17.54721421,17.73602191,18.39983351,18.54599885,18.97542771,19.15935824,19.61449358,19.48377483,19.02764596,19.55993878,20.6786356,20.55298417,19.8160334,19.80806333,19.80720772,19.53901351,19.11034189,19.02656631,18.83009074,18.88086607,18.61866692
Jamaica,13.03616279,11.60153861,9.346569308,10.5141392,9.311929403,9.999221278,11.91985659,13.47818923,14.67749368,13.56323959,13.95777199,14.25696876,14.72814017,14.21590053,12.88566331,14.21125385,13.88983803,14.88756052,16.20602259,16.5386453,16.12006097,15.80484274,16.2770541,15.50035752,14.51828389,13.81600155,13.83993876,13.38277859,13.4379512,13.58214167
Japan,13.54502837,13.59754074,13.99539203,14.61508487,14.7483119,15.07972857,15.14593732,15.30194166,15.66540677,16.21677357,16.54919141,17.22899051,17.77490678,17.83646959,17.72335483,17.74389332,17.59507536,17.63430875,18.02503032,19.33373931,19.20259624,19.88539928,19.95733251,19.85437013,19.92617736,19.61774414,19.6572481,19.41179555,19.57559117,19.92656285
Jordan,24.04476477,25.08451657,21.89785065,22.08577901,22.61951208,23.57095892,24.51543285,25.54843984,24.36807016,23.99840784,23.698468,22.91748511,22.69060936,23.18535836,21.2967655,19.5303397,20.63903929,20.60290323,18.37670225,20.92195262,19.24733872,20.06473964,19.1135219,18.26457697,18.22120454,17.82326066,17.25056418,17.27789299,16.88562963,16.8408271
Kazakhstan,..,..,18.20066335,13.89690413,10.68177868,13.58209014,12.91114524,12.3806733,10.78139013,11.54069146,12.07678398,13.41405583,11.60950495,11.25754728,11.61450258,11.24852885,10.18086221,11.05392273,10.18849332,11.66292609,10.81234472,10.4758481,11.5216031,10.17335661,10.68967628,11.63272615,11.63085341,10.53594178,8.321200707,9.132161576
Kenya,18.6424309,16.77134566,15.68227259,14.47996549,15.15492631,14.84292105,15.18056739,15.53615219,16.24996092,15.75329665,15.05429226,15.97291175,17.07799991,18.13131858,17.86006596,17.38021155,14.3469988,14.62961147,15.67397942,13.55459479,12.95297182,12.68464202,12.27137742,11.842626,11.74249459,12.72668008,12.60976863,12.33507902,12.3486894,12.17079826
Kiribati,34.96545455,37.99344262,38.52153846,..,..,..,..,..,..,..,..,..,..,..,..,..,67.12511613,65.0555009,65.57701114,65.21649249,61.64736651,62.31160312,64.08863369,61.48133191,70.89109894,62.88941318,68.6700698,66.22916438,74.75603023,78.2936787
"Korea, Dem. People's Rep.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",10.97358247,10.75279682,11.060572,10.74895624,10.27548408,10.03936485,10.38983528,10.21027974,11.40300732,11.0764338,10.90000773,11.75504896,11.74164021,12.15204839,12.38732322,12.86225735,13.37064434,13.44286962,14.04856888,14.66063278,14.20483208,14.37265846,14.68586389,14.97654181,15.22522234,15.08352973,15.24002234,15.41897247,16.05172731,17.07786565
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.12520074,11.3046301,12.27800119,12.69346325,13.01912294,12.94705217,13.5871191,13.60809725,12.08481448,11.82295606,12.1025925,12.48543828
Kuwait,38.74924631,76.22212525,55.54964463,35.86434765,33.92276561,32.19660089,27.2613505,26.62734748,30.50148612,26.86347427,21.47913192,23.63084112,25.27523727,22.99820567,19.85590893,15.71045895,13.89402603,14.00557387,13.39683694,18.47902362,17.13040219,14.87813596,15.05963388,16.38683109,17.75546669,24.1917658,25.70600532,24.42126979,23.05434932,25.22176124
Kyrgyz Republic,25,21.83783784,21.36786726,20.28498329,18.90392039,19.53843581,18.51807533,17.29567844,17.85444716,19.12050714,20.04140293,17.47575575,18.61920633,16.83100556,18.17262617,17.50985142,17.98733042,17.10302563,17.52070169,18.43155029,18.12707124,18.22744293,20.10585197,18.44699106,17.47333377,17.7553733,17.43415086,17.13017203,17.16970011,16.39524428
Lao PDR,..,..,..,..,..,..,..,..,..,..,6.461568948,6.487045792,8.903278243,7.658533448,7.745055558,8.165485589,7.572325789,7.916036684,7.772680812,13.3794242,11.89822412,11.56475262,13.41671378,17.07394676,15.18054866,15.10665451,13.97094291,..,..,..
Latvia,..,..,..,..,..,23.54943677,21.94534413,21.02415426,22.62997628,22.54061772,20.88786618,20.54046016,20.62631113,21.09506547,19.81802195,17.86664451,17.22154428,17.62224234,19.70853284,19.04074461,18.40733459,18.80515629,17.50234156,17.85817493,17.97443744,18.3664409,18.13640471,18.29027128,18.18736623,19.43404606
Lebanon,18.87233459,14.00122446,14.00122446,11.97052996,12.58266787,12.37334761,14.37179492,17.03917526,16.6966232,16.94314152,17.26748655,17.596873,17.10307564,16.63418662,14.4495447,14.54114593,14.52554216,13.72455493,13.39917191,12.90891432,12.21987078,12.56874459,13.66962396,12.92733628,12.74596541,12.53174443,12.98414909,13.20871798,15.336853,15.52515559
Lesotho,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.00778606,38.34255266,43.48379298,39.91301246,38.1756054,39.50649187,40.55352451,38.83812127,36.94290695,39.62419307,39.68057009,38.1308121,36.8723199
Liberia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,24.39828955,26.45585124,28.87537994,22.84612087,22.61462827,22.31273408,23.83415435,23.55643508,26.20467744,18.5904351,18.44709723,19.01647287,15.67353529,12.49050416,13.1761072,11.30643286,10.06573505,13.39755418,12.08471573,18.23048949,17.45734703,43.70210204,24.37082031,31.66303846,42.64739927,50.83646534,48.41951,40.26669402,35.33794002,39.83033082
Liechtenstein,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,..,..,..,..,..,23.99766574,24.08106394,24.1601425,25.88487719,23.66652033,22.43299494,21.17120008,20.58911809,19.57424494,19.1852717,18.52444358,19.1470847,17.46507791,18.67970448,21.26567948,19.84499587,18.31954601,17.45475172,16.65649102,16.61376488,17.21267333,16.99889807,16.29869097,16.37180929,16.89269273
Luxembourg,15.57546265,15.08223229,15.68971782,15.59525974,15.15354445,15.70156018,16.06018749,15.73791544,15.26468067,14.98804322,14.49547588,15.33322035,15.95583544,16.36937515,16.37560618,16.58242568,15.17136846,14.42886668,14.48921744,16.08100773,15.78580051,16.04478991,16.30409061,16.3503423,16.05145356,15.96816419,15.6742178,16.21936089,16.80366668,17.24296989
"Macao SAR, China",10.18049155,10.81027275,8.900176115,8.905429654,9.271681363,9.557906736,10.45230349,11.35591173,12.76595745,14.80851552,12.45194872,12.41290463,12.1664978,11.70574629,9.619123469,9.779808038,8.716621574,8.734588105,8.720402754,9.637799296,8.147895769,7.091166336,6.865364553,6.500720116,7.098030631,9.668953707,10.39895211,9.719419325,9.421824268,10.18270375
Madagascar,10.87602761,11.57134152,13.41252454,12.02088301,11.59133675,11.3713546,10.5087993,14.49006928,17.0150016,17.00916459,17.28063418,16.87160755,14.89487792,17.66337503,18.75260458,16.12109208,16.87470912,19.02903858,14.07697711,12.50863397,13.11607457,14.11711369,15.00769299,15.64666967,15.80000246,15.1403202,14.7612913,16.12256698,13.60330525,15.10611913
Malawi,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malaysia,13.79397217,13.69408839,13.01018038,12.63110213,12.26485079,12.37318686,11.10541832,10.76704697,9.768996939,10.98668724,10.16523523,12.03928765,12.95780675,12.96800862,12.57994971,11.47360636,11.16769216,11.56686807,11.50478798,13.04847957,12.58116903,13.27066148,13.84213366,13.71540152,13.32874807,13.08655234,12.56487567,12.19258039,11.96945626,11.65310847
Maldives,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.79129836,18.17048255,17.78846558,14.72597573,14.78209829,15.52743285
Mali,17.03556043,14.25641206,15.19320429,13.23080207,10.79715337,9.8727681,10.98252994,11.20175179,18.74191172,14.68464679,16.41743627,14.99835612,15.3607044,15.56655347,15.46091711,13.8464294,13.26223995,13.94575919,15.49116055,14.55572354,15.68764548,18.79316367,15.48443413,16.8780502,16.25652969,16.37155075,16.24060159,16.18425042,15.87721984,15.74310974
Malta,16.23035733,16.82805021,17.34627939,18.55073897,18.85222056,18.01096044,19.1921876,18.41759292,18.30364621,17.85547786,17.80890218,19.06253422,18.96264422,18.97377423,19.16137178,18.43520118,18.82102536,18.1959484,19.82436352,19.68017126,19.06305936,19.6011322,19.83298255,18.76187959,18.5119585,17.08763892,15.83136485,14.5760753,15.51138557,16.60248151
Marshall Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.23435294,61.02299722,60.86617084,61.75312468,64.5616653,61.93622823,56.80139277,54.17434827,54.88639343,54.11851536,52.21129008,55.91619058,56.13449155,55.10346998,57.7062187,60.35817212
Mauritania,29.76761096,18.97818117,14.62517402,13.79812599,13.25565361,12.23911366,12.70243171,12.37256935,20.78119118,20.51064024,20.64529103,20.42697092,20.31448565,19.28504013,19.52234151,17.12015443,13.98634855,14.73555668,14.9433839,15.76302375,13.52009151,10.45564116,12.06945962,11.68702157,13.63358497,14.61777659,13.44050064,13.38125033,12.9844028,12.1718098
Mauritius,13.55730223,13.61566061,13.31204455,14.01828416,14.61027748,14.17482209,14.34750656,14.0802244,13.74759456,14.2303708,14.25178155,13.9259424,14.16013831,14.07949246,14.20205174,14.52265894,14.12392875,12.43559251,12.46455635,13.9222501,13.81848765,13.46360318,13.35770753,14.34960825,14.34466256,14.18980558,14.88271302,14.45075826,14.56243113,14.74962313
Mexico,8.430745097,9.115903463,9.942874521,9.114783473,9.466825909,8.551160058,8.11971418,8.261602435,8.543128652,9.178512187,9.515219344,9.881126033,10.37771645,11.03379037,10.4872898,10.52170667,10.3444235,10.40538114,10.72951888,11.91696385,11.77136331,11.77708311,11.94673398,12.19138729,12.19496198,12.3171959,12.01041305,11.6165964,11.57032778,11.3934482
"Micronesia, Fed. Sts.",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,..,..,..,..,..,25.90268245,25.97402881,28.8061254,24.7099,15.32384633,14.65620962,14.36272497,20.22702927,19.67957565,14.90418332,16.43757304,19.98649283,19.94773535,20.41343409,23.7638736,18.21365571,16.55958938,16.69013792,15.306134,14.3717285,14.5048571,14.87353909,15.0336275,15.19109061,15.1944458
Monaco,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,24.35346346,21.03211603,15.84866905,19.3923504,25.16728265,11.10293382,12.59661637,12.2148996,15.60011163,14.63405989,15.30723053,16.79130604,16.12263442,14.24252977,14.46772087,12.13889788,11.68328833,13.07116868,14.64221311,14.11405342,12.6881257,12.25523756,13.52681177,13.45712552,13.0170101,14.87177395,15.95529534,13.92886635,12.69298481,13.10796486
Montenegro,..,..,..,..,..,..,..,..,..,..,21.93480523,25.17068048,24.86082656,26.76468485,26.30509473,29.94059484,19.10805949,19.88220717,22.21799021,21.8605518,22.09341171,21.06279104,21.09491912,19.47689816,19.37276202,19.19588717,19.61172036,18.42626732,18.50445945,17.79790793
Morocco,15.69754935,15.5738196,16.46483369,17.94025109,17.35291435,18.03488838,15.7972445,17.01864626,15.90993257,17.11643001,17.60413418,17.88717291,17.64024982,17.42335,17.90508298,18.5470096,17.84161922,17.51455531,16.76720705,18.23982642,17.94783234,18.70068298,19.83651008,19.85793882,19.10512115,18.15643728,18.36172571,17.98197398,17.99576151,18.17893657
Mozambique,..,13.90382725,17.11146834,19.42429704,26.17676273,13.11133883,11.51826814,12.85063374,14.6327716,15.90012934,14.90426869,17.39329672,15.56208067,16.09371272,17.56678436,17.08640466,16.38271683,15.7774926,16.33516249,17.4771583,17.84592508,19.20094272,20.40668974,23.46482514,26.47069067,25.92734012,26.36285392,24.6493677,21.83751054,22.75522219
Myanmar,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.45830296,13.70464733,16.93740737,19.99922673,20.96328599,19.81981714,19.04864015,18.39860453,18.30260383
Namibia,23.47079738,25.35075677,26.68222356,25.77621485,23.41080777,24.83239699,24.76755493,24.6691887,24.21641623,24.75583762,23.42243608,22.75888981,21.56549762,22.22627806,20.36199227,19.26603836,19.43986766,23.56546213,21.5153248,23.55474782,25.18938906,22.8558404,24.97057958,27.94002947,27.72688885,27.22858259,26.98734923,25.60391295,25.36752445,25.55423235
Nauru,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,8.663069544,8.953885671,7.797561985,8.481233137,8.022702638,9.246948785,9.247407729,8.90760856,9.31210424,8.925668643,8.949953622,8.104982306,8.398430273,8.66503735,8.644077586,8.899208024,8.682982614,9.198477111,9.889316356,10.77911749,9.992588705,8.197276933,7.896386254,7.534337608,8.001141444,8.811996996,7.926018483,8.518538323,8.061536277,8.117095211
Netherlands,21.69304814,21.88997238,22.40142715,22.66593948,22.48744667,22.42593621,21.37453754,20.99115015,20.82755297,20.59390787,20.55499141,20.99273472,22.12309209,22.90087947,22.50749122,22.27968552,23.18910744,23.23449134,23.49373762,25.9976122,26.24333724,25.78668089,26.02662313,25.78887841,25.68124963,24.97855097,24.6834487,24.31646314,24.36875555,24.61506294
New Caledonia,9.400000039,..,..,..,..,..,..,..,28.80460999,27.95141465,26.8040365,28.29217861,28.39969518,27.19224046,25.62648359,25.55895828,24.92519451,22.9267561,25.00144825,26.14060412,23.822506,23.29481365,23.6005065,24.15897749,23.4297618,23.83430054,24.46564204,23.51495238,..,..
New Zealand,18.446806,18.69495965,18.85491798,17.73219036,16.79359823,16.80140488,16.63287208,16.83442255,17.54722633,17.27649277,17.09042966,16.89741438,16.75975174,16.80737983,17.06985682,17.94742753,18.3612009,18.42848189,19.78712396,19.77952416,19.70129142,19.58173923,19.38166988,18.74197248,18.77323114,18.49651445,18.14642922,17.91309611,18.2226836,18.89791244
Nicaragua,43.47920565,20.55063913,19.67202142,17.58872506,7.490965927,7.516579995,7.345079655,6.915243114,7.12629933,8.227810986,8.676714277,8.962608215,8.745026524,9.184697237,9.084133127,9.428153253,15.16615196,14.0183572,13.83822797,14.4978109,14.0976087,13.59874442,13.56847343,13.76201525,14.27969248,14.05234867,14.46085715,14.41057838,14.80262197,15.09819712
Niger,20.93511757,19.64149015,19.86327109,21.46223741,19.56873395,19.26008717,19.8117339,20.54252622,19.94434167,21.97666677,20.71201319,19.14897213,18.64466432,18.43680067,19.47022321,17.7795696,16.90592403,17.21259386,17.14268513,18.34684166,15.48068429,16.38645109,15.10119815,15.29628751,17.93910466,16.49756097,15.26999765,15.46192922,15.20883046,15.62250217
Nigeria,1.220140672,1.220981836,2.047628602,2.148452483,1.769021019,1.166196047,0.911234589,0.912570547,1.375668403,1.383378314,2.123442198,1.990621474,1.340487984,0.951746573,4.787637352,4.54454697,5.125841682,9.448340036,9.428957363,8.649947944,8.848100208,8.572152255,8.228177843,7.15521853,6.464486129,5.935159057,5.384281786,4.403315163,5.60432946,5.572002127
North Macedonia,18.12537594,20.59070248,18.55615831,20.04074526,18.10064935,17.66071639,17.2339474,18.7567399,19.26188143,19.56315074,16.93089774,23.83227744,20.75249148,18.07930211,17.40507005,16.18495236,16.51057221,16.80312372,18.58323893,19.07568822,18.29058578,18.12032246,18.64804812,17.50479686,17.11233798,16.97635226,15.43002211,14.92074175,14.28372559,13.99745627
Northern Mariana Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,20.28418638,21.00591454,21.95197843,21.97357961,21.62502243,20.96262426,20.36500448,19.97800831,21.36620534,21.02491212,18.88669878,20.06269873,21.66953017,21.99191046,20.80330002,19.44208681,18.63930115,18.72870635,18.50664918,21.59843952,21.34020766,20.91880819,20.74200428,21.10959669,21.86773875,23.23902149,24.3586491,24.00601812,23.24519542,24.34993394
Oman,22.29023348,25.1199069,24.40607156,25.38643101,24.91924587,25.08228788,23.67962991,23.23671894,26.4897947,24.13316519,21.48272898,23.15759153,23.65237945,22.24613403,22.42080142,20.79022622,18.62921829,18.81045531,14.16172326,19.35521118,16.37458343,15.81828189,17.1446679,18.89712091,21.61558576,24.63827017,26.12490047,24.52861747,21.55866303,23.10850163
Pakistan,15.1367556,14.26366843,12.84207746,13.01999286,12.02100061,11.74352411,12.64510019,11.89357051,11.26410562,10.36009991,8.086123534,7.346709361,8.184066453,8.278389369,7.762094548,7.461093537,10.43627437,9.873994917,9.749691947,10.51886227,10.31622663,9.736146646,10.48875365,11.00311696,10.76299808,10.9725341,10.60895585,10.75374079,10.99362564,10.74975317
Palau,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,17.27731895,16.74129789,15.1664932,14.44585554,14.12059774,14.40789056,14.29525918,13.25714687,13.45149781,13.81275074,13.98711651,14.78226619,15.71867177,14.81471071,14.43032252,13.94465477,13.09678869,12.46620008,12.07272002,11.9487537,12.61264853,11.86407596,10.85563336,10.71274279,10.04138506,10.28547765,10.97142522,11.41959208,11.54482053,11.90590585
Papua New Guinea,24.83258241,23.64932327,23.78640777,24.64095663,18.6075674,17.08072223,19.90782522,19.27125261,18.0598634,16.94935774,16.56809302,16.23695546,15.33728369,15.25597762,15.31431737,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Paraguay,6.164947036,6.639623991,8.033211175,8.670014847,8.883257229,8.871356948,9.626218655,10.18395679,10.29084069,9.890652475,10.40507198,9.481143611,8.396864299,7.936374297,7.587244004,8.118924169,8.304484704,7.671423789,7.430067452,9.13708153,9.061375267,10.06062398,11.72544845,11.2997504,11.54884576,11.80317505,11.36299067,11.10767878,11.5202343,11.94626871
Peru,7.273748482,7.612172516,7.85955799,7.985638222,8.797005447,9.87834995,10.35942362,10.23853329,10.9812653,11.54899063,11.45062686,11.71717061,11.16502587,11.51871663,11.2562792,11.44451224,10.91669509,10.45503029,10.37086179,11.466356,10.52583592,10.36235147,10.87121234,11.50093091,12.40209038,12.96557338,13.1636888,13.2122752,13.07744249,13.24437259
Philippines,9.614217269,9.534844038,9.248951548,9.626737614,10.30192491,10.88855136,11.40878968,12.61256284,12.87144783,11.84150853,11.06268513,10.74174623,10.27003529,9.931213305,9.140924359,8.865185551,9.066895834,9.231582342,8.81443285,9.826598578,9.720395177,9.71363218,10.79214711,10.81695502,10.56117268,10.91164166,11.2579676,11.32336631,12.04278365,12.46775443
Poland,..,..,..,..,..,18.89178694,18.51020035,18.08864446,17.70127968,17.87689206,18.07081791,18.65617979,18.63696021,18.92116173,18.31943508,18.33372033,18.53602523,18.19381427,18.67605912,18.75271952,19.26060816,18.20542841,18.12382537,18.42237962,18.34639576,18.01980682,17.95090128,17.69397123,17.65069085,18.02199877
Portugal,15.19398866,16.86983595,16.89834276,17.48464931,17.54189721,17.46183418,17.67850528,17.59862704,17.83295201,18.0287125,18.86600063,19.24967134,19.55209435,20.10639603,20.42361985,20.98514763,20.32076368,19.6068704,19.76905205,21.30587455,20.59315438,19.70534669,18.33549284,18.84809627,18.39846456,17.85068282,17.58787723,17.18473869,16.97712782,16.99727888
Puerto Rico,14.47886462,14.37326337,13.87565791,13.77860671,13.4978961,13.94225585,14.32120295,14.34586591,13.12511093,12.97539807,11.71667601,11.15762249,11.66672112,11.67151605,11.33040828,11.99487865,11.83553616,11.74253892,11.23257009,11.51800684,11.02028536,10.46977779,10.62828854,10.33616398,10.76920674,8.803149682,8.24609174,8.75581608,7.976180217,7.972497869
Qatar,..,..,..,..,34.45963426,31.85470403,33.01188722,29.75391521,31.58049665,25.65449669,19.66865699,18.62625313,16.71726917,15.40571775,13.06704065,14.29567342,14.71768098,12.4038435,10.17581742,15.63319906,13.98389986,11.03909967,12.2483739,14.55574074,15.46715304,20.22727947,19.5437309,17.61143004,16.28098884,18.51963152
Romania,13.32323115,15.15041517,14.28216015,12.34390441,13.76604305,12.24870575,11.673121,12.69171493,11.89266018,16.71848697,16.85900503,15.79672787,14.82431052,16.04480256,14.72759425,16.23997471,15.92326584,15.39054963,15.88110506,16.10455865,15.00913413,13.46516615,13.77671207,14.25886423,14.42514641,13.91528883,15.22983676,15.74915423,16.66058779,17.54061357
Russian Federation,20.78547035,16.51054701,13.85744345,20.0391818,19.09946787,19.07565868,19.49372981,21.06710995,18.73272328,14.579431,15.0910673,16.43524859,17.93453672,17.91609718,16.97167797,16.87153894,17.38813755,17.29753429,17.83057609,20.78659666,18.72505542,17.62551153,17.96723805,18.67530215,18.02733139,17.76538922,18.46591938,18.21680865,17.71037832,18.10136641
Rwanda,10.14096271,12.06533326,14.4720628,14.28611655,11.24004767,10.31337998,11.49039925,9.582661254,10.04345689,16.34061741,16.08086103,16.35257109,17.14869065,17.03167739,16.56359197,16.42090423,16.08672187,14.16592064,12.28562689,12.75629371,13.08519343,12.02497157,12.95442117,12.86684391,14.28307816,13.85132744,15.08149702,15.00748483,14.73107085,15.79995765
